system:index,centroid_lat,centroid_lon,ndvi,year,.geo
2_251,-28.3245000103157,-53.94350000000363,7346.199787893621,2016.0,"{""type"":""Polygon"",""coordinates"":[[[-53.94799999999999,-28.329000000000004],[-53.939,-28.329000000000004],[-53.939,-28.319999999999993],[-53.948,-28.32],[-53.94799999999999,-28.329000000000004]]]}"
2_252,-28.315500010316846,-53.9435000000001,7228.592266275085,2016.0,"{""type"":""Polygon"",""coordinates"":[[[-53.948,-28.32],[-53.939,-28.319999999999993],[-53.939,-28.311000000000003],[-53.94799999999999,-28.311000000000003],[-53.948,-28.32]]]}"
2_253,-28.30650001038145,-53.94350000000503,7310.957578724098,2016.0,"{""type"":""Polygon"",""coordinates"":[[[-53.94799999999999,-28.311000000000003],[-53.939,-28.311000000000003],[-53.939,-28.302],[-53.948,-28.302],[-53.94799999999999,-28.311000000000003]]]}"
2_254,-28.2975000103012,-53.94350000002006,7836.1012400065265,2016.0,"{""type"":""Polygon"",""coordinates"":[[[-53.948,-28.302],[-53.939,-28.302],[-53.939,-28.293],[-53.948,-28.293],[-53.948,-28.302]]]}"
2_255,-28.288500010343185,-53.94350000001973,7602.4331457007665,2016.0,"{""type"":""Polygon"",""coordinates"":[[[-53.948,-28.293],[-53.939,-28.293],[-53.939,-28.284],[-53.948,-28.284],[-53.948,-28.293]]]}"
2_256,-28.279500010336346,-53.94350000001921,7482.549804209496,2016.0,"{""type"":""Polygon"",""coordinates"":[[[-53.948,-28.284],[-53.939,-28.284],[-53.93900000000001,-28.275],[-53.948,-28.275],[-53.948,-28.284]]]}"
2_257,-28.270500010334057,-53.943500000020144,7995.54548050253,2016.0,"{""type"":""Polygon"",""coordinates"":[[[-53.948,-28.275],[-53.93900000000001,-28.275],[-53.939,-28.266],[-53.94799999999999,-28.266],[-53.948,-28.275]]]}"
2_258,-28.261500010411687,-53.9435000000056,7819.84789525208,2016.0,"{""type"":""Polygon"",""coordinates"":[[[-53.94799999999999,-28.266],[-53.939,-28.266],[-53.93900000000001,-28.256999999999998],[-53.948,-28.257],[-53.94799999999999,-28.266]]]}"
2_259,-28.25250001038286,-53.94349999999575,7690.936490455212,2016.0,"{""type"":""Polygon"",""coordinates"":[[[-53.948,-28.257000000000005],[-53.939,-28.257000000000005],[-53.939,-28.248],[-53.948,-28.248],[-53.948,-28.257000000000005]]]}"
2_260,-28.24350001038014,-53.94350000000235,7856.499632892806,2016.0,"{""type"":""Polygon"",""coordinates"":[[[-53.948,-28.248],[-53.939,-28.248],[-53.93900000000001,-28.239],[-53.948,-28.239],[-53.948,-28.248]]]}"
2_261,-28.495500010174144,-53.93449999997855,7536.536034933072,2016.0,"{""type"":""Polygon"",""coordinates"":[[[-53.939,-28.5],[-53.93,-28.5],[-53.93,-28.490999999999996],[-53.93900000000001,-28.490999999999996],[-53.939,-28.5]]]}"
2_262,-28.486500010131653,-53.93449999998605,6948.915238328436,2016.0,"{""type"":""Polygon"",""coordinates"":[[[-53.93900000000001,-28.490999999999996],[-53.93,-28.490999999999996],[-53.93,-28.482000000000003],[-53.939,-28.482000000000003],[-53.93900000000001,-28.490999999999996]]]}"
2_263,-28.477500010153026,-53.93450000001485,7655.596351616064,2016.0,"{""type"":""Polygon"",""coordinates"":[[[-53.939,-28.482000000000003],[-53.93,-28.482000000000003],[-53.93,-28.472999999999995],[-53.939,-28.472999999999995],[-53.939,-28.482000000000003]]]}"
2_264,-28.468500010126743,-53.93450000001578,7768.654219719229,2016.0,"{""type"":""Polygon"",""coordinates"":[[[-53.939,-28.472999999999995],[-53.93,-28.472999999999995],[-53.93,-28.464000000000002],[-53.939,-28.464000000000002],[-53.939,-28.472999999999995]]]}"
2_265,-28.459500010192603,-53.93449999999043,7780.320886385896,2016.0,"{""type"":""Polygon"",""coordinates"":[[[-53.939,-28.464000000000002],[-53.93,-28.464000000000002],[-53.92999999999999,-28.455],[-53.93900000000001,-28.455],[-53.939,-28.464000000000002]]]}"
2_266,-28.450500010174125,-53.934499999996284,7080.612226575253,2016.0,"{""type"":""Polygon"",""coordinates"":[[[-53.93900000000001,-28.455],[-53.92999999999999,-28.455],[-53.93,-28.445999999999998],[-53.939,-28.445999999999998],[-53.93900000000001,-28.455]]]}"
2_267,-28.4415000102568,-53.93449999998923,7794.86132876265,2016.0,"{""type"":""Polygon"",""coordinates"":[[[-53.939,-28.446000000000005],[-53.93,-28.445999999999998],[-53.93,-28.437],[-53.939,-28.437],[-53.939,-28.446000000000005]]]}"
2_268,-28.432500010180977,-53.93449999999293,7760.6160218739815,2016.0,"{""type"":""Polygon"",""coordinates"":[[[-53.939,-28.437],[-53.93,-28.437],[-53.93,-28.428],[-53.93900000000001,-28.428],[-53.939,-28.437]]]}"
2_269,-28.42350001017543,-53.934500000000504,7555.485308521057,2016.0,"{""type"":""Polygon"",""coordinates"":[[[-53.93900000000001,-28.428],[-53.93,-28.428],[-53.93,-28.419000000000004],[-53.939,-28.419000000000004],[-53.93900000000001,-28.428]]]}"
2_270,-28.414500010249768,-53.93449999998141,7659.606717270651,2016.0,"{""type"":""Polygon"",""coordinates"":[[[-53.939,-28.419000000000004],[-53.93,-28.419000000000004],[-53.93,-28.41],[-53.939,-28.41],[-53.939,-28.419000000000004]]]}"
2_271,-28.405500010242744,-53.93449999998297,7101.40115899445,2016.0,"{""type"":""Polygon"",""coordinates"":[[[-53.939,-28.41],[-53.93,-28.41],[-53.93,-28.401000000000003],[-53.939,-28.401000000000003],[-53.939,-28.41]]]}"
2_272,-28.39650001020452,-53.9344999999983,5237.57235553379,2016.0,"{""type"":""Polygon"",""coordinates"":[[[-53.939,-28.401000000000003],[-53.93,-28.401000000000003],[-53.93,-28.392],[-53.939,-28.392],[-53.939,-28.401000000000003]]]}"
2_273,-28.38750001024564,-53.93449999999183,5298.574804113614,2016.0,"{""type"":""Polygon"",""coordinates"":[[[-53.939,-28.392],[-53.93,-28.392],[-53.93,-28.383],[-53.939,-28.383],[-53.939,-28.392]]]}"
2_274,-28.378500010285894,-53.93449999996514,5724.950212210251,2016.0,"{""type"":""Polygon"",""coordinates"":[[[-53.939,-28.383],[-53.93,-28.383],[-53.93,-28.374],[-53.939,-28.374],[-53.939,-28.383]]]}"
2_275,-28.369500010266627,-53.93449999997569,6098.175411522634,2016.0,"{""type"":""Polygon"",""coordinates"":[[[-53.939,-28.374],[-53.93,-28.374],[-53.93,-28.365],[-53.939,-28.365],[-53.939,-28.374]]]}"
2_276,-28.3605000102614,-53.934499999987864,7580.423374928636,2016.0,"{""type"":""Polygon"",""coordinates"":[[[-53.939,-28.365],[-53.93,-28.365],[-53.92999999999999,-28.355999999999995],[-53.939,-28.355999999999995],[-53.939,-28.365]]]}"
2_277,-28.351500010290284,-53.934499999971145,7543.954938422641,2016.0,"{""type"":""Polygon"",""coordinates"":[[[-53.939,-28.356],[-53.92999999999999,-28.356],[-53.93,-28.347000000000005],[-53.939,-28.347],[-53.939,-28.356]]]}"
2_278,-28.342500010278574,-53.934499999982926,7201.898743984994,2016.0,"{""type"":""Polygon"",""coordinates"":[[[-53.939,-28.347],[-53.93,-28.347000000000005],[-53.93,-28.338],[-53.939,-28.338],[-53.939,-28.347]]]}"
2_279,-28.33350001025655,-53.934499999987636,7544.38728488704,2016.0,"{""type"":""Polygon"",""coordinates"":[[[-53.939,-28.338],[-53.93,-28.338],[-53.93,-28.329000000000004],[-53.939,-28.329000000000004],[-53.939,-28.338]]]}"
2_280,-28.324500010316918,-53.93449999996833,7437.071486828155,2016.0,"{""type"":""Polygon"",""coordinates"":[[[-53.939,-28.329000000000004],[-53.93,-28.329000000000004],[-53.93,-28.32],[-53.939,-28.319999999999993],[-53.939,-28.329000000000004]]]}"
2_281,-28.315500010323767,-53.93449999998236,7170.343446700922,2016.0,"{""type"":""Polygon"",""coordinates"":[[[-53.939,-28.319999999999993],[-53.93,-28.32],[-53.93,-28.311000000000003],[-53.939,-28.311000000000003],[-53.939,-28.319999999999993]]]}"
2_282,-28.306500010377007,-53.93449999998062,7274.240110920805,2016.0,"{""type"":""Polygon"",""coordinates"":[[[-53.939,-28.311000000000003],[-53.93,-28.311000000000003],[-53.93,-28.302],[-53.939,-28.302],[-53.939,-28.311000000000003]]]}"
2_283,-28.29750001030498,-53.934499999964736,7618.173028301118,2016.0,"{""type"":""Polygon"",""coordinates"":[[[-53.939,-28.302],[-53.93,-28.302],[-53.93,-28.293],[-53.939,-28.293],[-53.939,-28.302]]]}"
2_284,-28.288500010356444,-53.934499999987025,7655.589103662019,2016.0,"{""type"":""Polygon"",""coordinates"":[[[-53.939,-28.293],[-53.93,-28.293],[-53.93,-28.284],[-53.939,-28.284],[-53.939,-28.293]]]}"
2_285,-28.27950001033151,-53.934499999998444,7951.047100562759,2016.0,"{""type"":""Polygon"",""coordinates"":[[[-53.939,-28.284],[-53.93,-28.284],[-53.92999999999999,-28.275],[-53.93900000000001,-28.275],[-53.939,-28.284]]]}"
2_286,-28.270500010320234,-53.93449999997344,7881.426188728489,2016.0,"{""type"":""Polygon"",""coordinates"":[[[-53.93900000000001,-28.275],[-53.92999999999999,-28.275],[-53.92999999999999,-28.266000000000002],[-53.939,-28.266],[-53.93900000000001,-28.275]]]}"
2_287,-28.2615000104072,-53.93449999996441,7800.443560884104,2016.0,"{""type"":""Polygon"",""coordinates"":[[[-53.939,-28.266],[-53.92999999999999,-28.266000000000002],[-53.93,-28.257],[-53.93900000000001,-28.256999999999998],[-53.939,-28.266]]]}"
2_288,-28.252500010396822,-53.93449999998647,7645.6169154228855,2016.0,"{""type"":""Polygon"",""coordinates"":[[[-53.939,-28.257000000000005],[-53.92999999999999,-28.257000000000005],[-53.93,-28.248],[-53.939,-28.248],[-53.939,-28.257000000000005]]]}"
2_289,-28.243500010384963,-53.93450000000407,7892.575727917788,2016.0,"{""type"":""Polygon"",""coordinates"":[[[-53.939,-28.248],[-53.93,-28.248],[-53.93,-28.239],[-53.93900000000001,-28.239],[-53.939,-28.248]]]}"
2_290,-28.495500010172957,-53.9255000000377,7703.785883312936,2016.0,"{""type"":""Polygon"",""coordinates"":[[[-53.93,-28.5],[-53.92100000000001,-28.5],[-53.921,-28.490999999999996],[-53.93,-28.490999999999996],[-53.93,-28.5]]]}"
2_291,-28.486500010131824,-53.92550000002888,7630.241289269684,2016.0,"{""type"":""Polygon"",""coordinates"":[[[-53.93,-28.490999999999996],[-53.921,-28.490999999999996],[-53.921,-28.482000000000003],[-53.93,-28.482000000000003],[-53.93,-28.490999999999996]]]}"
2_292,-28.47750001015581,-53.92550000000389,7613.3690738474115,2016.0,"{""type"":""Polygon"",""coordinates"":[[[-53.93,-28.482000000000003],[-53.921,-28.482000000000003],[-53.92100000000001,-28.472999999999995],[-53.93,-28.472999999999995],[-53.93,-28.482000000000003]]]}"
2_293,-28.468500010129468,-53.925500000010096,7874.21868625051,2016.0,"{""type"":""Polygon"",""coordinates"":[[[-53.93,-28.472999999999995],[-53.92100000000001,-28.472999999999995],[-53.921,-28.464000000000002],[-53.93,-28.464000000000002],[-53.93,-28.472999999999995]]]}"
2_294,-28.459500010189938,-53.925500000035505,7925.8543043655645,2016.0,"{""type"":""Polygon"",""coordinates"":[[[-53.93,-28.464000000000002],[-53.921,-28.464000000000002],[-53.921,-28.45499999999999],[-53.92999999999999,-28.455],[-53.93,-28.464000000000002]]]}"
2_295,-28.45050001019216,-53.925500000049546,7372.893472052224,2016.0,"{""type"":""Polygon"",""coordinates"":[[[-53.92999999999999,-28.455],[-53.921,-28.45499999999999],[-53.921,-28.445999999999998],[-53.93,-28.445999999999998],[-53.92999999999999,-28.455]]]}"
2_296,-28.441500010232684,-53.92550000004875,7821.539086087312,2016.0,"{""type"":""Polygon"",""coordinates"":[[[-53.93,-28.445999999999998],[-53.921,-28.445999999999998],[-53.921,-28.436999999999994],[-53.93,-28.437],[-53.93,-28.445999999999998]]]}"
2_297,-28.432500010190562,-53.92550000002624,7955.090452876377,2016.0,"{""type"":""Polygon"",""coordinates"":[[[-53.93,-28.437],[-53.921,-28.436999999999994],[-53.921,-28.428],[-53.93,-28.428],[-53.93,-28.437]]]}"
2_298,-28.423500010178007,-53.92550000003437,7568.209955120359,2016.0,"{""type"":""Polygon"",""coordinates"":[[[-53.93,-28.428],[-53.921,-28.428],[-53.92100000000001,-28.418999999999997],[-53.93,-28.419000000000004],[-53.93,-28.428]]]}"
2_299,-28.414500010234867,-53.92550000003753,7568.319502243983,2016.0,"{""type"":""Polygon"",""coordinates"":[[[-53.93,-28.419000000000004],[-53.92100000000001,-28.418999999999997],[-53.921,-28.41],[-53.93,-28.41],[-53.93,-28.419000000000004]]]}"
2_300,-28.405500010248208,-53.925500000023774,6227.043982048145,2016.0,"{""type"":""Polygon"",""coordinates"":[[[-53.93,-28.41],[-53.921,-28.41],[-53.921,-28.401000000000003],[-53.93,-28.401000000000003],[-53.93,-28.41]]]}"
2_301,-28.396500010217196,-53.92550000003189,4752.214851081192,2016.0,"{""type"":""Polygon"",""coordinates"":[[[-53.93,-28.401000000000003],[-53.921,-28.401000000000003],[-53.92100000000001,-28.391999999999996],[-53.93,-28.392],[-53.93,-28.401000000000003]]]}"
2_302,-28.387500010238,-53.92550000004488,4645.270297837617,2016.0,"{""type"":""Polygon"",""coordinates"":[[[-53.93,-28.392],[-53.92100000000001,-28.391999999999996],[-53.92100000000001,-28.382999999999996],[-53.93,-28.383],[-53.93,-28.392]]]}"
2_303,-28.37850001027355,-53.92550000004573,5611.449286005713,2016.0,"{""type"":""Polygon"",""coordinates"":[[[-53.93,-28.383],[-53.92100000000001,-28.382999999999996],[-53.921,-28.374],[-53.93,-28.374],[-53.93,-28.383]]]}"
2_304,-28.36950001026915,-53.92550000002251,6042.953822412156,2016.0,"{""type"":""Polygon"",""coordinates"":[[[-53.93,-28.374],[-53.921,-28.374],[-53.92100000000001,-28.36499999999999],[-53.93,-28.365],[-53.93,-28.374]]]}"
2_305,-28.360500010261717,-53.92550000001398,7737.826358296625,2016.0,"{""type"":""Polygon"",""coordinates"":[[[-53.93,-28.365],[-53.92100000000001,-28.36499999999999],[-53.92100000000001,-28.355999999999995],[-53.92999999999999,-28.355999999999995],[-53.93,-28.365]]]}"
2_306,-28.35150001027915,-53.92550000001673,7900.681024636971,2016.0,"{""type"":""Polygon"",""coordinates"":[[[-53.92999999999999,-28.356],[-53.92100000000001,-28.356],[-53.921,-28.347],[-53.93,-28.347000000000005],[-53.92999999999999,-28.356]]]}"
2_307,-28.34250001031092,-53.925500000032336,7457.85389133627,2016.0,"{""type"":""Polygon"",""coordinates"":[[[-53.93,-28.347000000000005],[-53.921,-28.347],[-53.921,-28.337999999999997],[-53.93,-28.338],[-53.93,-28.347000000000005]]]}"
2_308,-28.333500010244553,-53.92550000005388,7782.988252569752,2016.0,"{""type"":""Polygon"",""coordinates"":[[[-53.93,-28.338],[-53.921,-28.337999999999997],[-53.92100000000001,-28.329],[-53.93,-28.329000000000004],[-53.93,-28.338]]]}"
2_309,-28.3245000103116,-53.925500000050846,7575.3191385217815,2016.0,"{""type"":""Polygon"",""coordinates"":[[[-53.93,-28.329000000000004],[-53.92100000000001,-28.329],[-53.92100000000001,-28.319999999999993],[-53.93,-28.32],[-53.93,-28.329000000000004]]]}"
2_310,-28.315500010326378,-53.9255000000333,7606.77051721325,2016.0,"{""type"":""Polygon"",""coordinates"":[[[-53.93,-28.32],[-53.92100000000001,-28.319999999999993],[-53.921,-28.311000000000003],[-53.93,-28.311000000000003],[-53.93,-28.32]]]}"
2_311,-28.306500010378283,-53.92550000004005,7687.3110213737955,2016.0,"{""type"":""Polygon"",""coordinates"":[[[-53.93,-28.311000000000003],[-53.921,-28.311000000000003],[-53.921,-28.301999999999992],[-53.93,-28.302],[-53.93,-28.311000000000003]]]}"
2_312,-28.297500010295686,-53.925500000045595,7645.791891009953,2016.0,"{""type"":""Polygon"",""coordinates"":[[[-53.93,-28.302],[-53.921,-28.301999999999992],[-53.921,-28.293],[-53.93,-28.293],[-53.93,-28.302]]]}"
2_313,-28.288500010373234,-53.92550000003293,7949.488334149128,2016.0,"{""type"":""Polygon"",""coordinates"":[[[-53.93,-28.293],[-53.921,-28.293],[-53.92100000000001,-28.284],[-53.93,-28.284],[-53.93,-28.293]]]}"
2_314,-28.279500010325798,-53.92550000003581,8078.493473649862,2016.0,"{""type"":""Polygon"",""coordinates"":[[[-53.93,-28.284],[-53.92100000000001,-28.284],[-53.921,-28.275],[-53.92999999999999,-28.275],[-53.93,-28.284]]]}"
2_315,-28.27050001032208,-53.92550000005581,7957.038790993635,2016.0,"{""type"":""Polygon"",""coordinates"":[[[-53.92999999999999,-28.275],[-53.921,-28.275],[-53.921,-28.26599999999999],[-53.92999999999999,-28.266000000000002],[-53.92999999999999,-28.275]]]}"
2_316,-28.26150001040344,-53.92550000006237,7652.951990536793,2016.0,"{""type"":""Polygon"",""coordinates"":[[[-53.92999999999999,-28.266000000000002],[-53.921,-28.26599999999999],[-53.921,-28.256999999999998],[-53.93,-28.257],[-53.92999999999999,-28.266000000000002]]]}"
2_317,-28.252500010413627,-53.92550000003008,7655.584434654918,2016.0,"{""type"":""Polygon"",""coordinates"":[[[-53.92999999999999,-28.257000000000005],[-53.92100000000001,-28.257000000000005],[-53.921,-28.248],[-53.93,-28.248],[-53.92999999999999,-28.257000000000005]]]}"
2_318,-28.243500010373744,-53.92550000001968,7794.020068526676,2016.0,"{""type"":""Polygon"",""coordinates"":[[[-53.93,-28.248],[-53.921,-28.248],[-53.921,-28.239],[-53.93,-28.239],[-53.93,-28.248]]]}"
2_319,-28.49550001015719,-53.916499999989426,7665.295217107411,2016.0,"{""type"":""Polygon"",""coordinates"":[[[-53.92100000000001,-28.5],[-53.91200000000001,-28.5],[-53.91200000000001,-28.490999999999996],[-53.92100000000001,-28.490999999999996],[-53.92100000000001,-28.5]]]}"
2_320,-28.48650001013041,-53.91650000000314,7851.773465556643,2016.0,"{""type"":""Polygon"",""coordinates"":[[[-53.92100000000001,-28.490999999999996],[-53.91200000000001,-28.490999999999996],[-53.912000000000006,-28.482000000000003],[-53.92100000000001,-28.482000000000003],[-53.92100000000001,-28.490999999999996]]]}"
2_321,-28.477500010142407,-53.91650000000896,7920.035014691478,2016.0,"{""type"":""Polygon"",""coordinates"":[[[-53.92100000000001,-28.482000000000003],[-53.912000000000006,-28.482000000000003],[-53.91200000000001,-28.472999999999995],[-53.92100000000001,-28.472999999999995],[-53.92100000000001,-28.482000000000003]]]}"
2_322,-28.468500010147263,-53.91650000000845,7855.817254325825,2016.0,"{""type"":""Polygon"",""coordinates"":[[[-53.92100000000001,-28.472999999999995],[-53.91200000000001,-28.472999999999995],[-53.91200000000001,-28.464000000000002],[-53.92100000000001,-28.464000000000002],[-53.92100000000001,-28.472999999999995]]]}"
2_323,-28.45950001019823,-53.91650000001681,7744.821702579171,2016.0,"{""type"":""Polygon"",""coordinates"":[[[-53.92100000000001,-28.464000000000002],[-53.91200000000001,-28.464000000000002],[-53.91200000000001,-28.45499999999999],[-53.92100000000001,-28.455],[-53.92100000000001,-28.464000000000002]]]}"
2_324,-28.450500010184363,-53.91650000000339,7817.948049298075,2016.0,"{""type"":""Polygon"",""coordinates"":[[[-53.92100000000001,-28.455],[-53.91200000000001,-28.45499999999999],[-53.91200000000001,-28.445999999999998],[-53.92100000000001,-28.445999999999998],[-53.92100000000001,-28.455]]]}"
2_325,-28.44150001024269,-53.916500000007034,7952.076762977475,2016.0,"{""type"":""Polygon"",""coordinates"":[[[-53.92100000000001,-28.445999999999998],[-53.91200000000001,-28.445999999999998],[-53.91200000000001,-28.436999999999994],[-53.92100000000001,-28.437],[-53.92100000000001,-28.445999999999998]]]}"
2_326,-28.43250001016596,-53.916500000010686,7765.557419196866,2016.0,"{""type"":""Polygon"",""coordinates"":[[[-53.92100000000001,-28.437],[-53.91200000000001,-28.436999999999994],[-53.912000000000006,-28.428],[-53.92100000000001,-28.428],[-53.92100000000001,-28.437]]]}"
2_327,-28.423500010188082,-53.91649999998378,6953.862961149199,2016.0,"{""type"":""Polygon"",""coordinates"":[[[-53.92100000000001,-28.428],[-53.912000000000006,-28.428],[-53.91200000000001,-28.419000000000008],[-53.92100000000001,-28.419000000000004],[-53.92100000000001,-28.428]]]}"
2_328,-28.414500010227176,-53.9164999999837,5631.407647730982,2016.0,"{""type"":""Polygon"",""coordinates"":[[[-53.92100000000001,-28.419000000000004],[-53.91200000000001,-28.419000000000008],[-53.91200000000001,-28.41],[-53.92100000000001,-28.41],[-53.92100000000001,-28.419000000000004]]]}"
2_329,-28.40550001026326,-53.91650000000697,5776.473596147567,2016.0,"{""type"":""Polygon"",""coordinates"":[[[-53.92100000000001,-28.41],[-53.91200000000001,-28.41],[-53.91200000000001,-28.401000000000003],[-53.92100000000001,-28.401000000000003],[-53.92100000000001,-28.41]]]}"
